==========================================
SLURM_JOB_ID = 8002737
SLURM_JOB_NODELIST = a04-06
TMPDIR = /tmp/SLURM_8002737
==========================================
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/utils/data/dataloader.py:487: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
| TRAIN SET | Epoch [20/30], Step [0000/1733], Loss: 1.6750
| TRAIN SET | Epoch [21/30], Step [1081/1733], Loss: 1.9066
| TRAIN SET | Epoch [21/30], Step [1082/1733], Loss: 1.8298
| TRAIN SET | Epoch [21/30], Step [1083/1733], Loss: 1.6598
| TRAIN SET | Epoch [21/30], Step [1084/1733], Loss: 1.6957
| TRAIN SET | Epoch [21/30], Step [1085/1733], Loss: 1.8305
| TRAIN SET | Epoch [21/30], Step [1086/1733], Loss: 2.0573
| TRAIN SET | Epoch [21/30], Step [1087/1733], Loss: 1.7138
| TRAIN SET | Epoch [21/30], Step [1088/1733], Loss: 1.8192
| TRAIN SET | Epoch [21/30], Step [1089/1733], Loss: 1.7699
| TRAIN SET | Epoch [21/30], Step [1090/1733], Loss: 1.9334
| TRAIN SET | Epoch [21/30], Step [1091/1733], Loss: 1.8620
| TRAIN SET | Epoch [21/30], Step [1092/1733], Loss: 2.0205
| TRAIN SET | Epoch [21/30], Step [1093/1733], Loss: 1.8052
| TRAIN SET | Epoch [21/30], Step [1094/1733], Loss: 1.7258
| TRAIN SET | Epoch [21/30], Step [1095/1733], Loss: 1.8107
| TRAIN SET | Epoch [21/30], Step [1096/1733], Loss: 1.6483
| TRAIN SET | Epoch [21/30], Step [1097/1733], Loss: 1.5919
| TRAIN SET | Epoch [21/30], Step [1098/1733], Loss: 1.6840
| TRAIN SET | Epoch [21/30], Step [1099/1733], Loss: 1.8957
| TRAIN SET | Epoch [21/30], Step [1100/1733], Loss: 1.8146
| TRAIN SET | Epoch [21/30], Step [1101/1733], Loss: 1.8773
| TRAIN SET | Epoch [21/30], Step [1102/1733], Loss: 1.6106
| TRAIN SET | Epoch [21/30], Step [1103/1733], Loss: 1.8006
| TRAIN SET | Epoch [21/30], Step [1104/1733], Loss: 1.6884
| TRAIN SET | Epoch [21/30], Step [1105/1733], Loss: 1.8239
| TRAIN SET | Epoch [21/30], Step [1106/1733], Loss: 1.9114
| TRAIN SET | Epoch [21/30], Step [1107/1733], Loss: 1.8272
| TRAIN SET | Epoch [21/30], Step [1108/1733], Loss: 1.9011
| TRAIN SET | Epoch [21/30], Step [1109/1733], Loss: 1.8114
| TRAIN SET | Epoch [21/30], Step [1110/1733], Loss: 1.7854
| TRAIN SET | Epoch [21/30], Step [1111/1733], Loss: 1.6324
| TRAIN SET | Epoch [21/30], Step [1112/1733], Loss: 1.8047
| TRAIN SET | Epoch [21/30], Step [1113/1733], Loss: 1.7436
| TRAIN SET | Epoch [21/30], Step [1114/1733], Loss: 2.0822
| TRAIN SET | Epoch [21/30], Step [1115/1733], Loss: 1.9540
| TRAIN SET | Epoch [21/30], Step [1116/1733], Loss: 1.6591
| TRAIN SET | Epoch [21/30], Step [1117/1733], Loss: 2.0624
| TRAIN SET | Epoch [21/30], Step [1118/1733], Loss: 2.0486
| TRAIN SET | Epoch [21/30], Step [1119/1733], Loss: 1.9643
| TRAIN SET | Epoch [21/30], Step [1120/1733], Loss: 1.6866
| TRAIN SET | Epoch [21/30], Step [1121/1733], Loss: 1.9431
| TRAIN SET | Epoch [21/30], Step [1122/1733], Loss: 1.8723
| TRAIN SET | Epoch [21/30], Step [1123/1733], Loss: 1.9566
| TRAIN SET | Epoch [21/30], Step [1124/1733], Loss: 1.8798
| TRAIN SET | Epoch [21/30], Step [1125/1733], Loss: 1.7820
| TRAIN SET | Epoch [21/30], Step [1126/1733], Loss: 1.8627
| TRAIN SET | Epoch [21/30], Step [1127/1733], Loss: 1.6967
| TRAIN SET | Epoch [21/30], Step [1128/1733], Loss: 1.7403
| TRAIN SET | Epoch [21/30], Step [1129/1733], Loss: 1.9289
| TRAIN SET | Epoch [21/30], Step [1130/1733], Loss: 1.6956
| TRAIN SET | Epoch [21/30], Step [1131/1733], Loss: 1.7069
| TRAIN SET | Epoch [21/30], Step [1132/1733], Loss: 1.7913
| TRAIN SET | Epoch [21/30], Step [1133/1733], Loss: 1.7212
| TRAIN SET | Epoch [21/30], Step [1134/1733], Loss: 1.8581
| TRAIN SET | Epoch [21/30], Step [1135/1733], Loss: 1.9041
| TRAIN SET | Epoch [21/30], Step [1136/1733], Loss: 1.5996
| TRAIN SET | Epoch [21/30], Step [1137/1733], Loss: 1.9677
| TRAIN SET | Epoch [21/30], Step [1138/1733], Loss: 1.7189
| TRAIN SET | Epoch [21/30], Step [1139/1733], Loss: 1.7913
| TRAIN SET | Epoch [21/30], Step [1140/1733], Loss: 2.0926
| TRAIN SET | Epoch [21/30], Step [1141/1733], Loss: 1.6927
| TRAIN SET | Epoch [21/30], Step [1142/1733], Loss: 1.8723
| TRAIN SET | Epoch [21/30], Step [1143/1733], Loss: 1.6614
| TRAIN SET | Epoch [21/30], Step [1144/1733], Loss: 1.7048
| TRAIN SET | Epoch [21/30], Step [1145/1733], Loss: 1.7164
| TRAIN SET | Epoch [21/30], Step [1146/1733], Loss: 1.9045
| TRAIN SET | Epoch [21/30], Step [1147/1733], Loss: 1.7842
| TRAIN SET | Epoch [21/30], Step [1148/1733], Loss: 1.8640
| TRAIN SET | Epoch [21/30], Step [1149/1733], Loss: 1.7521
| TRAIN SET | Epoch [21/30], Step [1150/1733], Loss: 1.8544
| TRAIN SET | Epoch [21/30], Step [1151/1733], Loss: 1.8691
| TRAIN SET | Epoch [21/30], Step [1152/1733], Loss: 1.9705
| TRAIN SET | Epoch [21/30], Step [1153/1733], Loss: 1.8698
| TRAIN SET | Epoch [21/30], Step [1154/1733], Loss: 1.7620
| TRAIN SET | Epoch [21/30], Step [1155/1733], Loss: 1.8547
| TRAIN SET | Epoch [21/30], Step [1156/1733], Loss: 1.9196
| TRAIN SET | Epoch [21/30], Step [1157/1733], Loss: 1.8795
| TRAIN SET | Epoch [21/30], Step [1158/1733], Loss: 1.8738
| TRAIN SET | Epoch [21/30], Step [1159/1733], Loss: 1.9713
| TRAIN SET | Epoch [21/30], Step [1160/1733], Loss: 1.7213
| TRAIN SET | Epoch [21/30], Step [1161/1733], Loss: 1.7642
| TRAIN SET | Epoch [21/30], Step [1162/1733], Loss: 1.9079
| TRAIN SET | Epoch [21/30], Step [1163/1733], Loss: 1.9457
| TRAIN SET | Epoch [21/30], Step [1164/1733], Loss: 1.6963
| TRAIN SET | Epoch [21/30], Step [1165/1733], Loss: 1.8956
| TRAIN SET | Epoch [21/30], Step [1166/1733], Loss: 1.8428
| TRAIN SET | Epoch [21/30], Step [1167/1733], Loss: 1.7088
| TRAIN SET | Epoch [21/30], Step [1168/1733], Loss: 1.7698
| TRAIN SET | Epoch [21/30], Step [1169/1733], Loss: 1.9058
| TRAIN SET | Epoch [21/30], Step [1170/1733], Loss: 1.9398
| TRAIN SET | Epoch [21/30], Step [1171/1733], Loss: 1.6680
| TRAIN SET | Epoch [21/30], Step [1172/1733], Loss: 1.6953
| TRAIN SET | Epoch [21/30], Step [1173/1733], Loss: 2.0746
| TRAIN SET | Epoch [21/30], Step [1174/1733], Loss: 1.8334
| TRAIN SET | Epoch [21/30], Step [1175/1733], Loss: 1.8438
| TRAIN SET | Epoch [21/30], Step [1176/1733], Loss: 1.8692
| TRAIN SET | Epoch [21/30], Step [1177/1733], Loss: 1.9441
| TRAIN SET | Epoch [21/30], Step [1178/1733], Loss: 1.9138
| TRAIN SET | Epoch [21/30], Step [1179/1733], Loss: 2.0736
| TRAIN SET | Epoch [21/30], Step [1180/1733], Loss: 1.9035
| TRAIN SET | Epoch [21/30], Step [1181/1733], Loss: 1.8324
| TRAIN SET | Epoch [21/30], Step [1182/1733], Loss: 1.7143
| TRAIN SET | Epoch [21/30], Step [1183/1733], Loss: 1.7324
| TRAIN SET | Epoch [21/30], Step [1184/1733], Loss: 1.9479
| TRAIN SET | Epoch [21/30], Step [1185/1733], Loss: 1.7974
| TRAIN SET | Epoch [21/30], Step [1186/1733], Loss: 1.9822
| TRAIN SET | Epoch [21/30], Step [1187/1733], Loss: 2.0425
| TRAIN SET | Epoch [21/30], Step [1188/1733], Loss: 1.8128
| TRAIN SET | Epoch [21/30], Step [1189/1733], Loss: 1.8717
| TRAIN SET | Epoch [21/30], Step [1190/1733], Loss: 1.5999
| TRAIN SET | Epoch [21/30], Step [1191/1733], Loss: 1.6489
| TRAIN SET | Epoch [21/30], Step [1192/1733], Loss: 1.8104
| TRAIN SET | Epoch [21/30], Step [1193/1733], Loss: 2.0516
| TRAIN SET | Epoch [21/30], Step [1194/1733], Loss: 1.6768
| TRAIN SET | Epoch [21/30], Step [1195/1733], Loss: 1.6927
| TRAIN SET | Epoch [21/30], Step [1196/1733], Loss: 1.7846
| TRAIN SET | Epoch [21/30], Step [1197/1733], Loss: 1.8989
| TRAIN SET | Epoch [21/30], Step [1198/1733], Loss: 1.7376
| TRAIN SET | Epoch [21/30], Step [1199/1733], Loss: 1.9260
| TRAIN SET | Epoch [21/30], Step [1200/1733], Loss: 1.7966
| TRAIN SET | Epoch [21/30], Step [1201/1733], Loss: 1.9212
| TRAIN SET | Epoch [21/30], Step [1202/1733], Loss: 1.9022
| TRAIN SET | Epoch [21/30], Step [1203/1733], Loss: 1.9199
| TRAIN SET | Epoch [21/30], Step [1204/1733], Loss: 1.6828
| TRAIN SET | Epoch [21/30], Step [1205/1733], Loss: 1.9443
| TRAIN SET | Epoch [21/30], Step [1206/1733], Loss: 1.7491
| TRAIN SET | Epoch [21/30], Step [1207/1733], Loss: 1.9141
| TRAIN SET | Epoch [21/30], Step [1208/1733], Loss: 1.7632
| TRAIN SET | Epoch [21/30], Step [1209/1733], Loss: 1.8199
| TRAIN SET | Epoch [21/30], Step [1210/1733], Loss: 1.9157
| TRAIN SET | Epoch [21/30], Step [1211/1733], Loss: 1.6523
| TRAIN SET | Epoch [21/30], Step [1212/1733], Loss: 1.6643
| TRAIN SET | Epoch [21/30], Step [1213/1733], Loss: 1.8109
| TRAIN SET | Epoch [21/30], Step [1214/1733], Loss: 1.8778
| TRAIN SET | Epoch [21/30], Step [1215/1733], Loss: 1.9616
| TRAIN SET | Epoch [21/30], Step [1216/1733], Loss: 1.7595
| TRAIN SET | Epoch [21/30], Step [1217/1733], Loss: 1.6887
| TRAIN SET | Epoch [21/30], Step [1218/1733], Loss: 1.8612
| TRAIN SET | Epoch [21/30], Step [1219/1733], Loss: 1.6730
| TRAIN SET | Epoch [21/30], Step [1220/1733], Loss: 1.9751
| TRAIN SET | Epoch [21/30], Step [1221/1733], Loss: 1.7841
| TRAIN SET | Epoch [21/30], Step [1222/1733], Loss: 1.7888
| TRAIN SET | Epoch [21/30], Step [1223/1733], Loss: 1.8781
| TRAIN SET | Epoch [21/30], Step [1224/1733], Loss: 1.9013
| TRAIN SET | Epoch [21/30], Step [1225/1733], Loss: 1.7781
| TRAIN SET | Epoch [21/30], Step [1226/1733], Loss: 1.8524
| TRAIN SET | Epoch [21/30], Step [1227/1733], Loss: 1.9010
| TRAIN SET | Epoch [21/30], Step [1228/1733], Loss: 2.0055
| TRAIN SET | Epoch [21/30], Step [1229/1733], Loss: 1.8884
| TRAIN SET | Epoch [21/30], Step [1230/1733], Loss: 1.7187
| TRAIN SET | Epoch [21/30], Step [1231/1733], Loss: 1.7143
| TRAIN SET | Epoch [21/30], Step [1232/1733], Loss: 1.9645
| TRAIN SET | Epoch [21/30], Step [1233/1733], Loss: 1.7065
| TRAIN SET | Epoch [21/30], Step [1234/1733], Loss: 1.9245
| TRAIN SET | Epoch [21/30], Step [1235/1733], Loss: 1.9620
| TRAIN SET | Epoch [21/30], Step [1236/1733], Loss: 1.9533
| TRAIN SET | Epoch [21/30], Step [1237/1733], Loss: 1.8326
| TRAIN SET | Epoch [21/30], Step [1238/1733], Loss: 1.7098
| TRAIN SET | Epoch [21/30], Step [1239/1733], Loss: 1.6184
| TRAIN SET | Epoch [21/30], Step [1240/1733], Loss: 1.8081
| TRAIN SET | Epoch [21/30], Step [1241/1733], Loss: 1.6485
| TRAIN SET | Epoch [21/30], Step [1242/1733], Loss: 1.6431
| TRAIN SET | Epoch [21/30], Step [1243/1733], Loss: 1.8470
| TRAIN SET | Epoch [21/30], Step [1244/1733], Loss: 1.8214
| TRAIN SET | Epoch [21/30], Step [1245/1733], Loss: 1.7650
| TRAIN SET | Epoch [21/30], Step [1246/1733], Loss: 1.8375
| TRAIN SET | Epoch [21/30], Step [1247/1733], Loss: 1.9807
| TRAIN SET | Epoch [21/30], Step [1248/1733], Loss: 1.7558
| TRAIN SET | Epoch [21/30], Step [1249/1733], Loss: 1.7858
| TRAIN SET | Epoch [21/30], Step [1250/1733], Loss: 1.8499
| TRAIN SET | Epoch [21/30], Step [1251/1733], Loss: 1.9714
| TRAIN SET | Epoch [21/30], Step [1252/1733], Loss: 1.8625
| TRAIN SET | Epoch [21/30], Step [1253/1733], Loss: 1.9458
| TRAIN SET | Epoch [21/30], Step [1254/1733], Loss: 1.8490
| TRAIN SET | Epoch [21/30], Step [1255/1733], Loss: 1.6951
| TRAIN SET | Epoch [21/30], Step [1256/1733], Loss: 1.6386
| TRAIN SET | Epoch [21/30], Step [1257/1733], Loss: 1.9199
| TRAIN SET | Epoch [21/30], Step [1258/1733], Loss: 1.9047
| TRAIN SET | Epoch [21/30], Step [1259/1733], Loss: 1.8294
| TRAIN SET | Epoch [21/30], Step [1260/1733], Loss: 1.8167
| TRAIN SET | Epoch [21/30], Step [1261/1733], Loss: 1.9950
| TRAIN SET | Epoch [21/30], Step [1262/1733], Loss: 1.7129
| TRAIN SET | Epoch [21/30], Step [1263/1733], Loss: 1.7945
| TRAIN SET | Epoch [21/30], Step [1264/1733], Loss: 1.8860
| TRAIN SET | Epoch [21/30], Step [1265/1733], Loss: 1.9559
| TRAIN SET | Epoch [21/30], Step [1266/1733], Loss: 1.8429
| TRAIN SET | Epoch [21/30], Step [1267/1733], Loss: 1.9668
| TRAIN SET | Epoch [21/30], Step [1268/1733], Loss: 1.8385
| TRAIN SET | Epoch [21/30], Step [1269/1733], Loss: 1.7636
| TRAIN SET | Epoch [21/30], Step [1270/1733], Loss: 1.8831
| TRAIN SET | Epoch [21/30], Step [1271/1733], Loss: 1.9821
| TRAIN SET | Epoch [21/30], Step [1272/1733], Loss: 1.7819
| TRAIN SET | Epoch [21/30], Step [1273/1733], Loss: 1.8420
| TRAIN SET | Epoch [21/30], Step [1274/1733], Loss: 1.9443
| TRAIN SET | Epoch [21/30], Step [1275/1733], Loss: 1.8195
| TRAIN SET | Epoch [21/30], Step [1276/1733], Loss: 1.7601
| TRAIN SET | Epoch [21/30], Step [1277/1733], Loss: 1.5937
| TRAIN SET | Epoch [21/30], Step [1278/1733], Loss: 1.9149
| TRAIN SET | Epoch [21/30], Step [1279/1733], Loss: 1.7316
| TRAIN SET | Epoch [21/30], Step [1280/1733], Loss: 1.8905
| TRAIN SET | Epoch [21/30], Step [1281/1733], Loss: 1.6456
| TRAIN SET | Epoch [21/30], Step [1282/1733], Loss: 1.8835
| TRAIN SET | Epoch [21/30], Step [1283/1733], Loss: 1.7743
| TRAIN SET | Epoch [21/30], Step [1284/1733], Loss: 1.7942
| TRAIN SET | Epoch [21/30], Step [1285/1733], Loss: 1.7327
| TRAIN SET | Epoch [21/30], Step [1286/1733], Loss: 1.9231
| TRAIN SET | Epoch [21/30], Step [1287/1733], Loss: 1.7772
| TRAIN SET | Epoch [21/30], Step [1288/1733], Loss: 1.8913
| TRAIN SET | Epoch [21/30], Step [1289/1733], Loss: 1.7078
| TRAIN SET | Epoch [21/30], Step [1290/1733], Loss: 1.8676
| TRAIN SET | Epoch [21/30], Step [1291/1733], Loss: 2.1421
| TRAIN SET | Epoch [21/30], Step [1292/1733], Loss: 1.8687
| TRAIN SET | Epoch [21/30], Step [1293/1733], Loss: 2.0417
| TRAIN SET | Epoch [21/30], Step [1294/1733], Loss: 2.1591
| TRAIN SET | Epoch [21/30], Step [1295/1733], Loss: 1.7549
| TRAIN SET | Epoch [21/30], Step [1296/1733], Loss: 1.8250
| TRAIN SET | Epoch [21/30], Step [1297/1733], Loss: 2.0401
| TRAIN SET | Epoch [21/30], Step [1298/1733], Loss: 1.7698
| TRAIN SET | Epoch [21/30], Step [1299/1733], Loss: 1.7276
| TRAIN SET | Epoch [21/30], Step [1300/1733], Loss: 2.1806
| TRAIN SET | Epoch [21/30], Step [1301/1733], Loss: 1.9929
| TRAIN SET | Epoch [21/30], Step [1302/1733], Loss: 1.7868
| TRAIN SET | Epoch [21/30], Step [1303/1733], Loss: 1.5564
| TRAIN SET | Epoch [21/30], Step [1304/1733], Loss: 2.0570
| TRAIN SET | Epoch [21/30], Step [1305/1733], Loss: 1.7427
| TRAIN SET | Epoch [21/30], Step [1306/1733], Loss: 1.7979
| TRAIN SET | Epoch [21/30], Step [1307/1733], Loss: 1.9563
| TRAIN SET | Epoch [21/30], Step [1308/1733], Loss: 1.7650
| TRAIN SET | Epoch [21/30], Step [1309/1733], Loss: 1.9167
| TRAIN SET | Epoch [21/30], Step [1310/1733], Loss: 1.8205
| TRAIN SET | Epoch [21/30], Step [1311/1733], Loss: 1.9265
| TRAIN SET | Epoch [21/30], Step [1312/1733], Loss: 1.8151
| TRAIN SET | Epoch [21/30], Step [1313/1733], Loss: 1.8075
| TRAIN SET | Epoch [21/30], Step [1314/1733], Loss: 1.7361
| TRAIN SET | Epoch [21/30], Step [1315/1733], Loss: 1.6304
| TRAIN SET | Epoch [21/30], Step [1316/1733], Loss: 1.8480
| TRAIN SET | Epoch [21/30], Step [1317/1733], Loss: 2.0787
| TRAIN SET | Epoch [21/30], Step [1318/1733], Loss: 1.7869
| TRAIN SET | Epoch [21/30], Step [1319/1733], Loss: 1.6526
| TRAIN SET | Epoch [21/30], Step [1320/1733], Loss: 1.8152
| TRAIN SET | Epoch [21/30], Step [1321/1733], Loss: 2.0675
| TRAIN SET | Epoch [21/30], Step [1322/1733], Loss: 1.9020
| TRAIN SET | Epoch [21/30], Step [1323/1733], Loss: 1.8808
| TRAIN SET | Epoch [21/30], Step [1324/1733], Loss: 1.7547
| TRAIN SET | Epoch [21/30], Step [1325/1733], Loss: 1.8697
| TRAIN SET | Epoch [21/30], Step [1326/1733], Loss: 1.8508
| TRAIN SET | Epoch [21/30], Step [1327/1733], Loss: 2.0355
| TRAIN SET | Epoch [21/30], Step [1328/1733], Loss: 1.9909
| TRAIN SET | Epoch [21/30], Step [1329/1733], Loss: 2.0655
| TRAIN SET | Epoch [21/30], Step [1330/1733], Loss: 1.8476
| TRAIN SET | Epoch [21/30], Step [1331/1733], Loss: 1.6715
| TRAIN SET | Epoch [21/30], Step [1332/1733], Loss: 1.7193
| TRAIN SET | Epoch [21/30], Step [1333/1733], Loss: 1.7950
| TRAIN SET | Epoch [21/30], Step [1334/1733], Loss: 1.7709
| TRAIN SET | Epoch [21/30], Step [1335/1733], Loss: 1.7084
| TRAIN SET | Epoch [21/30], Step [1336/1733], Loss: 1.7836
| TRAIN SET | Epoch [21/30], Step [1337/1733], Loss: 1.7465
| TRAIN SET | Epoch [21/30], Step [1338/1733], Loss: 1.8551
| TRAIN SET | Epoch [21/30], Step [1339/1733], Loss: 2.0076
| TRAIN SET | Epoch [21/30], Step [1340/1733], Loss: 1.7894
| TRAIN SET | Epoch [21/30], Step [1341/1733], Loss: 1.9829
| TRAIN SET | Epoch [21/30], Step [1342/1733], Loss: 1.7872
| TRAIN SET | Epoch [21/30], Step [1343/1733], Loss: 1.8300
| TRAIN SET | Epoch [21/30], Step [1344/1733], Loss: 2.0270
| TRAIN SET | Epoch [21/30], Step [1345/1733], Loss: 1.7535
| TRAIN SET | Epoch [21/30], Step [1346/1733], Loss: 1.8135
| TRAIN SET | Epoch [21/30], Step [1347/1733], Loss: 1.8948
| TRAIN SET | Epoch [21/30], Step [1348/1733], Loss: 1.8545
| TRAIN SET | Epoch [21/30], Step [1349/1733], Loss: 1.7963
| TRAIN SET | Epoch [21/30], Step [1350/1733], Loss: 1.8279
| TRAIN SET | Epoch [21/30], Step [1351/1733], Loss: 1.8892
| TRAIN SET | Epoch [21/30], Step [1352/1733], Loss: 1.6036
| TRAIN SET | Epoch [21/30], Step [1353/1733], Loss: 1.9249
| TRAIN SET | Epoch [21/30], Step [1354/1733], Loss: 1.9496
| TRAIN SET | Epoch [21/30], Step [1355/1733], Loss: 1.9399
| TRAIN SET | Epoch [21/30], Step [1356/1733], Loss: 1.7646
| TRAIN SET | Epoch [21/30], Step [1357/1733], Loss: 1.6428
| TRAIN SET | Epoch [21/30], Step [1358/1733], Loss: 1.8907
| TRAIN SET | Epoch [21/30], Step [1359/1733], Loss: 1.7652
| TRAIN SET | Epoch [21/30], Step [1360/1733], Loss: 1.7823
| TRAIN SET | Epoch [21/30], Step [1361/1733], Loss: 1.8393
| TRAIN SET | Epoch [21/30], Step [1362/1733], Loss: 1.8661
| TRAIN SET | Epoch [21/30], Step [1363/1733], Loss: 1.7158
| TRAIN SET | Epoch [21/30], Step [1364/1733], Loss: 1.8214
| TRAIN SET | Epoch [21/30], Step [1365/1733], Loss: 1.9225
| TRAIN SET | Epoch [21/30], Step [1366/1733], Loss: 1.6423
| TRAIN SET | Epoch [21/30], Step [1367/1733], Loss: 1.9012
| TRAIN SET | Epoch [21/30], Step [1368/1733], Loss: 1.7618
| TRAIN SET | Epoch [21/30], Step [1369/1733], Loss: 1.7236
| TRAIN SET | Epoch [21/30], Step [1370/1733], Loss: 1.9935
| TRAIN SET | Epoch [21/30], Step [1371/1733], Loss: 1.7485
| TRAIN SET | Epoch [21/30], Step [1372/1733], Loss: 1.7853
| TRAIN SET | Epoch [21/30], Step [1373/1733], Loss: 1.7725
| TRAIN SET | Epoch [21/30], Step [1374/1733], Loss: 1.7847
| TRAIN SET | Epoch [21/30], Step [1375/1733], Loss: 1.7824
| TRAIN SET | Epoch [21/30], Step [1376/1733], Loss: 1.8185
| TRAIN SET | Epoch [21/30], Step [1377/1733], Loss: 1.7721
| TRAIN SET | Epoch [21/30], Step [1378/1733], Loss: 1.8566
| TRAIN SET | Epoch [21/30], Step [1379/1733], Loss: 2.0258
| TRAIN SET | Epoch [21/30], Step [1380/1733], Loss: 1.7576
| TRAIN SET | Epoch [21/30], Step [1381/1733], Loss: 1.8666
| TRAIN SET | Epoch [21/30], Step [1382/1733], Loss: 2.0358
| TRAIN SET | Epoch [21/30], Step [1383/1733], Loss: 1.7815
| TRAIN SET | Epoch [21/30], Step [1384/1733], Loss: 1.6868
| TRAIN SET | Epoch [21/30], Step [1385/1733], Loss: 1.7152
| TRAIN SET | Epoch [21/30], Step [1386/1733], Loss: 1.7901
| TRAIN SET | Epoch [21/30], Step [1387/1733], Loss: 2.2232
| TRAIN SET | Epoch [21/30], Step [1388/1733], Loss: 2.0522
| TRAIN SET | Epoch [21/30], Step [1389/1733], Loss: 1.7685
| TRAIN SET | Epoch [21/30], Step [1390/1733], Loss: 2.0422
| TRAIN SET | Epoch [21/30], Step [1391/1733], Loss: 1.8142
| TRAIN SET | Epoch [21/30], Step [1392/1733], Loss: 1.8350
| TRAIN SET | Epoch [21/30], Step [1393/1733], Loss: 1.9396
| TRAIN SET | Epoch [21/30], Step [1394/1733], Loss: 2.0472
| TRAIN SET | Epoch [21/30], Step [1395/1733], Loss: 1.6891
| TRAIN SET | Epoch [21/30], Step [1396/1733], Loss: 1.8760
| TRAIN SET | Epoch [21/30], Step [1397/1733], Loss: 1.8866
| TRAIN SET | Epoch [21/30], Step [1398/1733], Loss: 1.9377
| TRAIN SET | Epoch [21/30], Step [1399/1733], Loss: 1.8682
| TRAIN SET | Epoch [21/30], Step [1400/1733], Loss: 1.8158
| TRAIN SET | Epoch [21/30], Step [1401/1733], Loss: 1.8554
| TRAIN SET | Epoch [21/30], Step [1402/1733], Loss: 1.9600
| TRAIN SET | Epoch [21/30], Step [1403/1733], Loss: 1.8628
| TRAIN SET | Epoch [21/30], Step [1404/1733], Loss: 1.6439
| TRAIN SET | Epoch [21/30], Step [1405/1733], Loss: 1.8511
| TRAIN SET | Epoch [21/30], Step [1406/1733], Loss: 1.7282
| TRAIN SET | Epoch [21/30], Step [1407/1733], Loss: 2.0058
| TRAIN SET | Epoch [21/30], Step [1408/1733], Loss: 1.6301
| TRAIN SET | Epoch [21/30], Step [1409/1733], Loss: 1.7776
| TRAIN SET | Epoch [21/30], Step [1410/1733], Loss: 1.7601
| TRAIN SET | Epoch [21/30], Step [1411/1733], Loss: 1.6880
| TRAIN SET | Epoch [21/30], Step [1412/1733], Loss: 1.9466
| TRAIN SET | Epoch [21/30], Step [1413/1733], Loss: 1.8976
| TRAIN SET | Epoch [21/30], Step [1414/1733], Loss: 1.7201
| TRAIN SET | Epoch [21/30], Step [1415/1733], Loss: 1.9486
| TRAIN SET | Epoch [21/30], Step [1416/1733], Loss: 1.6878
| TRAIN SET | Epoch [21/30], Step [1417/1733], Loss: 1.7311
| TRAIN SET | Epoch [21/30], Step [1418/1733], Loss: 2.0443
| TRAIN SET | Epoch [21/30], Step [1419/1733], Loss: 1.8627
| TRAIN SET | Epoch [21/30], Step [1420/1733], Loss: 2.0250
| TRAIN SET | Epoch [21/30], Step [1421/1733], Loss: 1.8027
| TRAIN SET | Epoch [21/30], Step [1422/1733], Loss: 2.2308
| TRAIN SET | Epoch [21/30], Step [1423/1733], Loss: 2.0538
| TRAIN SET | Epoch [21/30], Step [1424/1733], Loss: 1.9414
| TRAIN SET | Epoch [21/30], Step [1425/1733], Loss: 1.9052
| TRAIN SET | Epoch [21/30], Step [1426/1733], Loss: 1.7049
| TRAIN SET | Epoch [21/30], Step [1427/1733], Loss: 1.9204
| TRAIN SET | Epoch [21/30], Step [1428/1733], Loss: 1.7608
| TRAIN SET | Epoch [21/30], Step [1429/1733], Loss: 2.0439
| TRAIN SET | Epoch [21/30], Step [1430/1733], Loss: 1.6405
| TRAIN SET | Epoch [21/30], Step [1431/1733], Loss: 1.7609
| TRAIN SET | Epoch [21/30], Step [1432/1733], Loss: 1.8777
| TRAIN SET | Epoch [21/30], Step [1433/1733], Loss: 1.8266
| TRAIN SET | Epoch [21/30], Step [1434/1733], Loss: 1.7600
| TRAIN SET | Epoch [21/30], Step [1435/1733], Loss: 1.8901
| TRAIN SET | Epoch [21/30], Step [1436/1733], Loss: 1.7882
| TRAIN SET | Epoch [21/30], Step [1437/1733], Loss: 1.7610
| TRAIN SET | Epoch [21/30], Step [1438/1733], Loss: 1.7837
| TRAIN SET | Epoch [21/30], Step [1439/1733], Loss: 1.7585
| TRAIN SET | Epoch [21/30], Step [1440/1733], Loss: 1.6920
| TRAIN SET | Epoch [21/30], Step [1441/1733], Loss: 1.8605
| TRAIN SET | Epoch [21/30], Step [1442/1733], Loss: 1.7917
| TRAIN SET | Epoch [21/30], Step [1443/1733], Loss: 2.0305
